 3.63300e+03  6.96332e-04  1.92979e-05  2.36495e-07  5.38608e-01  3.01000e-02
 3.63400e+03  6.89336e-04  1.89389e-05  2.33511e-07  5.37985e-01  3.01000e-02
 3.63500e+03  6.79141e-04  1.85995e-05  2.31558e-07  5.37363e-01  3.01000e-02
 3.63600e+03  6.73640e-04  1.84645e-05  2.30811e-07  5.36742e-01  3.01000e-02
 3.63700e+03  6.63252e-04  1.82080e-05  2.28769e-07  5.36122e-01  3.01000e-02
 3.63800e+03  6.51938e-04  1.78416e-05  2.24879e-07  5.35502e-01  3.01000e-02
 3.63900e+03  6.42108e-04  1.75802e-05  2.21753e-07  5.34884e-01  3.01000e-02
 3.64000e+03  6.36766e-04  1.75835e-05  2.21484e-07  5.34266e-01  3.01000e-02
 3.64100e+03  6.36847e-04  1.79468e-05  2.25261e-07  5.33650e-01  3.01000e-02
 3.64200e+03  6.36208e-04  1.81950e-05  2.28457e-07  5.33033e-01  3.01000e-02
 3.64300e+03  6.40986e-04  1.83403e-05  2.30441e-07  5.32419e-01  3.01000e-02
 3.64400e+03  6.63493e-04  1.86175e-05  2.32599e-07  5.31805e-01  3.01000e-02
 3.64500e+03  7.29350e-04  1.97256e-05  2.40189e-07  5.31191e-01  3.01000e-02
 3.64600e+03  8.34087e-04  2.15558e-05  2.52432e-07  5.30579e-01  3.01000e-02
 3.64700e+03  9.56521e-04  2.36993e-05  2.66769e-07  5.29968e-01  3.01000e-02
 3.64800e+03  1.04571e-03  2.52253e-05  2.77545e-07  5.29358e-01  3.01000e-02
 3.64900e+03  1.08367e-03  2.59124e-05  2.82937e-07  5.28748e-01  3.01000e-02
 3.65000e+03  1.07452e-03  2.58461e-05  2.82783e-07  5.28139e-01  3.01000e-02
 3.65100e+03  1.04150e-03  2.53484e-05  2.78378e-07  5.27531e-01  3.01000e-02
 3.65200e+03  1.00544e-03  2.47337e-05  2.72129e-07  5.26924e-01  3.01000e-02
 3.65300e+03  9.81970e-04  2.42074e-05  2.65868e-07  5.26318e-01  3.01000e-02
 3.65400e+03  9.82661e-04  2.42096e-05  2.64192e-07  5.25713e-01  3.01000e-02
 3.65500e+03  1.00216e-03  2.47287e-05  2.67843e-07  5.25108e-01  3.01000e-02
 3.65600e+03  1.02254e-03  2.55691e-05  2.76142e-07  5.24504e-01  3.01000e-02
 3.65700e+03  1.02920e-03  2.61841e-05  2.82718e-07  5.23902e-01  3.01000e-02
 3.65800e+03  1.01628e-03  2.63796e-05  2.86168e-07  5.23300e-01  3.01000e-02
 3.65900e+03  9.83960e-04  2.58577e-05  2.82044e-07  5.22699e-01  3.01000e-02
 3.66000e+03  9.34253e-04  2.48955e-05  2.75634e-07  5.22098e-01  3.01000e-02
 3.66100e+03  8.76963e-04  2.35298e-05  2.63929e-07  5.21499e-01  3.01000e-02
 3.66200e+03  8.27779e-04  2.25524e-05  2.57211e-07  5.20900e-01  3.01000e-02
 3.66300e+03  7.92500e-04  2.18516e-05  2.51643e-07  5.20303e-01  3.01000e-02
 3.66400e+03  7.70641e-04  2.17763e-05  2.53934e-07  5.19706e-01  3.01000e-02
 3.66500e+03  7.47557e-04  2.16646e-05  2.55544e-07  5.19110e-01  3.01000e-02
 3.66600e+03  7.22701e-04  2.15789e-05  2.57584e-07  5.18515e-01  3.01000e-02
 3.66700e+03  6.93734e-04  2.11309e-05  2.55089e-07  5.17921e-01  3.01000e-02
 3.66800e+03  6.66170e-04  2.05022e-05  2.50188e-07  5.17328e-01  3.01000e-02
 3.66900e+03  6.36405e-04  1.96648e-05  2.43489e-07  5.16735e-01  3.01000e-02
 3.67000e+03  6.04140e-04  1.86968e-05  2.34512e-07  5.16143e-01  3.01000e-02
 3.67100e+03  5.72089e-04  1.79050e-05  2.28045e-07  5.15552e-01  3.01000e-02
 3.67200e+03  5.49148e-04  1.74632e-05  2.24057e-07  5.14962e-01  3.01000e-02
 3.67300e+03  5.32276e-04  1.72908e-05  2.23771e-07  5.14373e-01  3.01000e-02
 3.67400e+03  5.22300e-04  1.70716e-05  2.21463e-07  5.13785e-01  3.01000e-02
 3.67500e+03  5.08471e-04  1.65289e-05  2.16465e-07  5.13198e-01  3.01000e-02
 3.67600e+03  5.00644e-04  1.61404e-05  2.13123e-07  5.12611e-01  3.01000e-02
 3.67700e+03  4.93410e-04  1.58390e-05  2.10969e-07  5.12025e-01  3.01000e-02
 3.67800e+03  4.90277e-04  1.57328e-05  2.10357e-07  5.11440e-01  3.01000e-02
 3.67900e+03  4.86773e-04  1.55041e-05  2.08044e-07  5.10856e-01  3.01000e-02
 3.68000e+03  4.86878e-04  1.53108e-05  2.06980e-07  5.10272e-01  3.01000e-02
 3.68100e+03  4.96015e-04  1.53799e-05  2.09574e-07  5.09690e-01  3.01000e-02
 3.68200e+03  5.12104e-04  1.54666e-05  2.11737e-07  5.09108e-01  3.01000e-02
 3.68300e+03  5.34648e-04  1.56385e-05  2.14071e-07  5.08527e-01  3.01000e-02
 3.68400e+03  5.58521e-04  1.56586e-05  2.13364e-07  5.07946e-01  3.01000e-02
 3.68500e+03  5.79066e-04  1.55664e-05  2.11482e-07  5.07367e-01  3.01000e-02
 3.68600e+03  5.95776e-04  1.55719e-05  2.10097e-07  5.06789e-01  3.01000e-02
 3.68700e+03  6.03078e-04  1.55552e-05  2.09074e-07  5.06211e-01  3.01000e-02
 3.68800e+03  6.04670e-04  1.57523e-05  2.10084e-07  5.05634e-01  3.01000e-02
 3.68900e+03  5.94949e-04  1.56543e-05  2.08027e-07  5.05058e-01  3.01000e-02
 3.69000e+03  5.81999e-04  1.55302e-05  2.05417e-07  5.04483e-01  3.01000e-02
 3.69100e+03  5.67679e-04  1.53162e-05  2.02050e-07  5.03909e-01  3.01000e-02
 3.69200e+03  5.60322e-04  1.54318e-05  2.03003e-07  5.03335e-01  3.01000e-02
 3.69300e+03  5.51820e-04  1.54668e-05  2.03471e-07  5.02762e-01  3.01000e-02
 3.69400e+03  5.43445e-04  1.55291e-05  2.04950e-07  5.02191e-01  3.01000e-02
 3.69500e+03  5.31491e-04  1.54300e-05  2.04199e-07  5.01620e-01  3.01000e-02
 3.69600e+03  5.19629e-04  1.54502e-05  2.05664e-07  5.01049e-01  3.01000e-02
 3.69700e+03  5.08783e-04  1.54406e-05  2.06277e-07  5.00480e-01  3.01000e-02
 3.69800e+03  5.00606e-04  1.56021e-05  2.09994e-07  4.99911e-01  3.01000e-02
 3.69900e+03  4.99457e-04  1.57835e-05  2.11826e-07  4.99343e-01  3.01000e-02
 3.70000e+03  5.05753e-04  1.62671e-05  2.16844e-07  4.98775e-01  3.01000e-02
 3.70100e+03  5.14898e-04  1.68214e-05  2.21989e-07  4.98209e-01  3.01000e-02
 3.70200e+03  5.23412e-04  1.75110e-05  2.30159e-07  4.97645e-01  3.00967e-02
 3.70300e+03  5.23589e-04  1.78819e-05  2.35085e-07  4.97083e-01  3.00883e-02
 3.70400e+03  5.15203e-04  1.77711e-05  2.34833e-07  4.96521e-01  3.00823e-02
 3.70500e+03  4.99826e-04  1.73468e-05  2.30662e-07  4.95960e-01  3.00763e-02
 3.70600e+03  4.86158e-04  1.68981e-05  2.26150e-07  4.95400e-01  3.00703e-02
 3.70700e+03  4.82497e-04  1.69418e-05  2.26348e-07  4.94840e-01  3.00643e-02
 3.70800e+03  4.90597e-04  1.73532e-05  2.29889e-07  4.94281e-01  3.00583e-02
 3.70900e+03  5.02129e-04  1.79821e-05  2.35642e-07  4.93723e-01  3.00523e-02
 3.71000e+03  5.06083e-04  1.82834e-05  2.38409e-07  4.93166e-01  3.00463e-02
 3.71100e+03  4.94963e-04  1.80099e-05  2.36012e-07  4.92610e-01  3.00403e-02
 3.71200e+03  4.74418e-04  1.73686e-05  2.30356e-07  4.92054e-01  3.00343e-02
 3.71300e+03  4.53221e-04  1.66397e-05  2.23751e-07  4.91499e-01  3.00283e-02
 3.71400e+03  4.42024e-04  1.64861e-05  2.23170e-07  4.90945e-01  3.00223e-02
 3.71500e+03  4.36989e-04  1.64884e-05  2.23532e-07  4.90392e-01  3.00164e-02
 3.71600e+03  4.37230e-04  1.67556e-05  2.26683e-07  4.89839e-01  3.00104e-02
 3.71700e+03  4.32688e-04  1.65863e-05  2.24841e-07  4.89287e-01  3.00044e-02
 3.71800e+03  4.27870e-04  1.64031e-05  2.23278e-07  4.88736e-01  2.99984e-02
 3.71900e+03  4.21979e-04  1.61265e-05  2.20567e-07  4.88186e-01  2.99924e-02
 3.72000e+03  4.14214e-04  1.59258e-05  2.19203e-07  4.87636e-01  2.99864e-02
 3.72100e+03  4.06796e-04  1.56654e-05  2.17038e-07  4.87087e-01  2.99804e-02
 3.72200e+03  3.98106e-04  1.53394e-05  2.13863e-07  4.86539e-01  2.99744e-02
 3.72300e+03  3.91936e-04  1.49656e-05  2.09478e-07  4.85992e-01  2.99684e-02
 3.72400e+03  3.88685e-04  1.48441e-05  2.08064e-07  4.85446e-01  2.99624e-02
 3.72500e+03  3.86146e-04  1.47344e-05  2.06661e-07  4.84900e-01  2.99564e-02
 3.72600e+03  3.86843e-04  1.48736e-05  2.08720e-07  4.84355e-01  2.99504e-02
 3.72700e+03  3.86207e-04  1.48264e-05  2.08687e-07  4.83811e-01  2.99444e-02
 3.72800e+03  3.84328e-04  1.48482e-05  2.09969e-07  4.83268e-01  2.99384e-02
 3.72900e+03  3.84784e-04  1.48289e-05  2.10206e-07  4.82725e-01  2.99324e-02
 3.73000e+03  3.89947e-04  1.49522e-05  2.10657e-07  4.82183e-01  2.99264e-02
 3.73100e+03  4.02793e-04  1.51278e-05  2.10923e-07  4.81642e-01  2.99204e-02
 3.73200e+03  4.21859e-04  1.53443e-05  2.10608e-07  4.81102e-01  2.99144e-02
 3.73300e+03  4.44270e-04  1.56293e-05  2.11199e-07  4.80562e-01  2.99084e-02
 3.73400e+03  4.65940e-04  1.59217e-05  2.12237e-07  4.80024e-01  2.99024e-02
 3.73500e+03  4.82707e-04  1.63187e-05  2.15944e-07  4.79485e-01  2.98964e-02
 3.73600e+03  4.92115e-04  1.65882e-05  2.18961e-07  4.78948e-01  2.98904e-02
 3.73700e+03  4.93560e-04  1.66665e-05  2.20243e-07  4.78411e-01  2.98844e-02
 3.73800e+03  4.89837e-04  1.64722e-05  2.17728e-07  4.77875e-01  2.98784e-02
 3.73900e+03  4.85842e-04  1.62732e-05  2.15395e-07  4.77340e-01  2.98724e-02
 3.74000e+03  4.88620e-04  1.62821e-05  2.14906e-07  4.76806e-01  2.98664e-02
 3.74100e+03  5.00979e-04  1.66715e-05  2.18258e-07  4.76272e-01  2.98604e-02
 3.74200e+03  5.15528e-04  1.70868e-05  2.21263e-07  4.75739e-01  2.98544e-02
 3.74300e+03  5.25146e-04  1.73504e-05  2.23084e-07  4.75207e-01  2.98484e-02
 3.74400e+03  5.23323e-04  1.72913e-05  2.22391e-07  4.74675e-01  2.98424e-02
 3.74500e+03  5.16221e-04  1.72017e-05  2.23035e-07  4.74144e-01  2.98364e-02
 3.74600e+03  5.10054e-04  1.73038e-05  2.25786e-07  4.73614e-01  2.98304e-02
 3.74700e+03  5.03329e-04  1.73488e-05  2.28014e-07  4.73085e-01  2.98244e-02
 3.74800e+03  4.97277e-04  1.73457e-05  2.28353e-07  4.72557e-01  2.98184e-02
 3.74900e+03  4.88901e-04  1.70657e-05  2.24743e-07  4.72029e-01  2.98124e-02
 3.75000e+03  4.78520e-04  1.67732e-05  2.21287e-07  4.71502e-01  2.98064e-02
 3.75100e+03  4.68363e-04  1.64957e-05  2.17933e-07  4.70975e-01  2.98004e-02
 3.75200e+03  4.55704e-04  1.61797e-05  2.15295e-07  4.70450e-01  2.97944e-02
 3.75300e+03  4.47152e-04  1.60106e-05  2.14208e-07  4.69925e-01  2.97884e-02
 3.75400e+03  4.40416e-04  1.59271e-05  2.14780e-07  4.69401e-01  2.97824e-02
 3.75500e+03  4.36645e-04  1.59604e-05  2.16276e-07  4.68878e-01  2.97764e-02
 3.75600e+03  4.34293e-04  1.59629e-05  2.16912e-07  4.68355e-01  2.97704e-02
 3.75700e+03  4.30393e-04  1.58687e-05  2.16386e-07  4.67833e-01  2.97644e-02
 3.75800e+03  4.25181e-04  1.57299e-05  2.15362e-07  4.67312e-01  2.97584e-02
 3.75900e+03  4.16923e-04  1.55393e-05  2.14356e-07  4.66792e-01  2.97524e-02
 3.76000e+03  4.10412e-04  1.53094e-05  2.11915e-07  4.66272e-01  2.97464e-02
 3.76100e+03  4.04510e-04  1.49623e-05  2.07280e-07  4.65752e-01  2.97404e-02
 3.76200e+03  4.03494e-04  1.47296e-05  2.03500e-07  4.65234e-01  2.97344e-02
 3.76300e+03  4.01744e-04  1.46651e-05  2.02471e-07  4.64716e-01  2.97284e-02
 3.76400e+03  4.00916e-04  1.47995e-05  2.04979e-07  4.64199e-01  2.97224e-02
 3.76500e+03  3.98083e-04  1.50029e-05  2.08626e-07  4.63683e-01  2.97164e-02
 3.76600e+03  3.93455e-04  1.50757e-05  2.10877e-07  4.63167e-01  2.97104e-02
 3.76700e+03  3.89086e-04  1.50390e-05  2.11406e-07  4.62653e-01  2.97044e-02
 3.76800e+03  3.84997e-04  1.49055e-05  2.10304e-07  4.62139e-01  2.96984e-02
 3.76900e+03  3.87033e-04  1.49185e-05  2.10082e-07  4.61625e-01  2.96924e-02
 3.77000e+03  3.87625e-04  1.48261e-05  2.07706e-07  4.61112e-01  2.96864e-02
 3.77100e+03  3.90725e-04  1.48881e-05  2.07291e-07  4.60600e-01  2.96804e-02
 3.77200e+03  3.90020e-04  1.48077e-05  2.05812e-07  4.60089e-01  2.96744e-02
 3.77300e+03  3.89556e-04  1.47880e-05  2.05626e-07  4.59579e-01  2.96684e-02
 3.77400e+03  3.86348e-04  1.46911e-05  2.05244e-07  4.59069e-01  2.96624e-02
 3.77500e+03  3.82399e-04  1.45970e-05  2.04905e-07  4.58559e-01  2.96564e-02
 3.77600e+03  3.78270e-04  1.44476e-05  2.03415e-07  4.58051e-01  2.96504e-02
 3.77700e+03  3.78921e-04  1.45100e-05  2.04357e-07  4.57543e-01  2.96444e-02
 3.77800e+03  3.80484e-04  1.45365e-05  2.04273e-07  4.57036e-01  2.96384e-02
 3.77900e+03  3.86088e-04  1.47713e-05  2.06286e-07  4.56530e-01  2.96324e-02
 3.78000e+03  3.90492e-04  1.49966e-05  2.07929e-07  4.56024e-01  2.96264e-02
 3.78100e+03  3.96904e-04  1.53190e-05  2.10685e-07  4.55519e-01  2.96204e-02
 3.78200e+03  4.00432e-04  1.55219e-05  2.12874e-07  4.55014e-01  2.96145e-02
 3.78300e+03  4.00944e-04  1.55961e-05  2.14461e-07  4.54511e-01  2.96085e-02
 3.78400e+03  4.00437e-04  1.55743e-05  2.15134e-07  4.54008e-01  2.96025e-02
 3.78500e+03  3.99126e-04  1.54754e-05  2.14423e-07  4.53506e-01  2.95965e-02
 3.78600e+03  4.01153e-04  1.53357e-05  2.12198e-07  4.53004e-01  2.95905e-02
 3.78700e+03  4.08266e-04  1.54807e-05  2.12503e-07  4.52503e-01  2.95845e-02
 3.78800e+03  4.16350e-04  1.56766e-05  2.13272e-07  4.52003e-01  2.95785e-02
 3.78900e+03  4.25317e-04  1.60719e-05  2.16496e-07  4.51503e-01  2.95725e-02
 3.79000e+03  4.26032e-04  1.60429e-05  2.15331e-07  4.51005e-01  2.95665e-02
 3.79100e+03  4.25063e-04  1.59771e-05  2.14612e-07  4.50506e-01  2.95605e-02
 3.79200e+03  4.19370e-04  1.57808e-05  2.13354e-07  4.50009e-01  2.95545e-02
 3.79300e+03  4.18384e-04  1.58255e-05  2.14390e-07  4.49512e-01  2.95485e-02
 3.79400e+03  4.20022e-04  1.60925e-05  2.17947e-07  4.49016e-01  2.95425e-02
 3.79500e+03  4.23257e-04  1.62671e-05  2.19210e-07  4.48521e-01  2.95365e-02
 3.79600e+03  4.29014e-04  1.64900e-05  2.20703e-07  4.48026e-01  2.95305e-02
 3.79700e+03  4.32479e-04  1.65269e-05  2.19933e-07  4.47532e-01  2.95245e-02
 3.79800e+03  4.37574e-04  1.65890e-05  2.19473e-07  4.47039e-01  2.95185e-02
 3.79900e+03  4.36998e-04  1.64742e-05  2.18300e-07  4.46546e-01  2.95125e-02
 3.80000e+03  4.34360e-04  1.63106e-05  2.17278e-07  4.46054e-01  2.95065e-02
 3.80100e+03  4.30375e-04  1.61695e-05  2.16917e-07  4.45563e-01  2.95005e-02
 3.80200e+03  4.24884e-04  1.59600e-05  2.15213e-07  4.45073e-01  2.94976e-02
 3.80300e+03  4.22031e-04  1.58648e-05  2.13607e-07  4.44586e-01  2.95000e-02
 3.80400e+03  4.20467e-04  1.58921e-05  2.13717e-07  4.44098e-01  2.95000e-02
 3.80500e+03  4.20089e-04  1.59937e-05  2.14965e-07  4.43611e-01  2.95000e-02
 3.80600e+03  4.20767e-04  1.61078e-05  2.17196e-07  4.43124e-01  2.95000e-02
 3.80700e+03  4.21222e-04  1.60777e-05  2.17551e-07  4.42639e-01  2.95000e-02
 3.80800e+03  4.20628e-04  1.59896e-05  2.17384e-07  4.42154e-01  2.95000e-02
 3.80900e+03  4.18104e-04  1.58592e-05  2.16670e-07  4.41670e-01  2.95000e-02
 3.81000e+03  4.16742e-04  1.59237e-05  2.17912e-07  4.41186e-01  2.95000e-02
 3.81100e+03  4.14978e-04  1.60856e-05  2.20562e-07  4.40703e-01  2.95000e-02
 3.81200e+03  4.18010e-04  1.63520e-05  2.23382e-07  4.40220e-01  2.95000e-02
 3.81300e+03  4.20522e-04  1.64759e-05  2.24417e-07  4.39738e-01  2.95000e-02
 3.81400e+03  4.25131e-04  1.65890e-05  2.24973e-07  4.39257e-01  2.95000e-02
 3.81500e+03  4.26883e-04  1.65009e-05  2.23595e-07  4.38777e-01  2.95000e-02
 3.81600e+03  4.27617e-04  1.63419e-05  2.21178e-07  4.38297e-01  2.95000e-02
 3.81700e+03  4.23468e-04  1.60066e-05  2.17146e-07  4.37818e-01  2.95000e-02
 3.81800e+03  4.18113e-04  1.56978e-05  2.13357e-07  4.37340e-01  2.95000e-02
 3.81900e+03  4.12996e-04  1.55645e-05  2.12540e-07  4.36862e-01  2.95000e-02
 3.82000e+03  4.13452e-04  1.57027e-05  2.14643e-07  4.36385e-01  2.95000e-02
 3.82100e+03  4.16674e-04  1.58845e-05  2.16889e-07  4.35908e-01  2.95000e-02
 3.82200e+03  4.20925e-04  1.59747e-05  2.17192e-07  4.35432e-01  2.95000e-02
 3.82300e+03  4.23590e-04  1.59514e-05  2.16140e-07  4.34957e-01  2.95000e-02
 3.82400e+03  4.23321e-04  1.57458e-05  2.12919e-07  4.34483e-01  2.95000e-02
 3.82500e+03  4.24240e-04  1.57661e-05  2.13168e-07  4.34009e-01  2.95000e-02
 3.82600e+03  4.24122e-04  1.58522e-05  2.14417e-07  4.33535e-01  2.95000e-02
 3.82700e+03  4.27504e-04  1.61483e-05  2.17942e-07  4.33063e-01  2.95000e-02
 3.82800e+03  4.30176e-04  1.64622e-05  2.22143e-07  4.32591e-01  2.95000e-02
 3.82900e+03  4.34282e-04  1.67668e-05  2.26160e-07  4.32119e-01  2.95000e-02
 3.83000e+03  4.36753e-04  1.69690e-05  2.29301e-07  4.31649e-01  2.95000e-02
 3.83100e+03  4.39617e-04  1.71833e-05  2.32009e-07  4.31179e-01  2.95000e-02
 3.83200e+03  4.41426e-04  1.73100e-05  2.33256e-07  4.30709e-01  2.95000e-02
 3.83300e+03  4.43409e-04  1.73953e-05  2.33588e-07  4.30240e-01  2.95000e-02
 3.83400e+03  4.44542e-04  1.74299e-05  2.33410e-07  4.29772e-01  2.95000e-02
 3.83500e+03  4.44423e-04  1.72992e-05  2.31083e-07  4.29305e-01  2.95000e-02
 3.83600e+03  4.42248e-04  1.71078e-05  2.28497e-07  4.28838e-01  2.95000e-02
 3.83700e+03  4.37395e-04  1.68299e-05  2.24849e-07  4.28372e-01  2.95000e-02
 3.83800e+03  4.31845e-04  1.65929e-05  2.22384e-07  4.27905e-01  2.95000e-02
 3.83900e+03  4.31142e-04  1.65844e-05  2.22080e-07  4.27440e-01  2.95000e-02
 3.84000e+03  4.31127e-04  1.65939e-05  2.22469e-07  4.26976e-01  2.95000e-02
 3.84100e+03  4.35115e-04  1.68175e-05  2.24922e-07  4.26512e-01  2.95000e-02
 3.84200e+03  4.39118e-04  1.69708e-05  2.25959e-07  4.26049e-01  2.95000e-02
 3.84300e+03  4.39380e-04  1.69981e-05  2.25768e-07  4.25586e-01  2.95000e-02
 3.84400e+03  4.40090e-04  1.69908e-05  2.24949e-07  4.25124e-01  2.95000e-02
 3.84500e+03  4.37641e-04  1.70227e-05  2.25517e-07  4.24663e-01  2.95000e-02
 3.84600e+03  4.37177e-04  1.71225e-05  2.27075e-07  4.24202e-01  2.95000e-02
 3.84700e+03  4.35937e-04  1.70694e-05  2.26563e-07  4.23742e-01  2.95000e-02
 3.84800e+03  4.36523e-04  1.70913e-05  2.26850e-07  4.23283e-01  2.95000e-02
 3.84900e+03  4.35513e-04  1.69543e-05  2.24874e-07  4.22824e-01  2.95000e-02
 3.85000e+03  4.35288e-04  1.70502e-05  2.25980e-07  4.22366e-01  2.95000e-02
 3.85100e+03  4.34317e-04  1.70687e-05  2.26217e-07  4.21908e-01  2.95000e-02
 3.85200e+03  4.30999e-04  1.69221e-05  2.24568e-07  4.21451e-01  2.95000e-02
 3.85300e+03  4.31484e-04  1.68691e-05  2.23716e-07  4.20995e-01  2.95000e-02
 3.85400e+03  4.32695e-04  1.68064e-05  2.22472e-07  4.20539e-01  2.95000e-02
 3.85500e+03  4.37791e-04  1.71253e-05  2.25936e-07  4.20084e-01  2.95000e-02
 3.85600e+03  4.41813e-04  1.73559e-05  2.28578e-07  4.19629e-01  2.95000e-02
 3.85700e+03  4.43368e-04  1.74598e-05  2.30154e-07  4.19175e-01  2.95000e-02
 3.85800e+03  4.44194e-04  1.74100e-05  2.29514e-07  4.18722e-01  2.95000e-02
 3.85900e+03  4.45662e-04  1.73441e-05  2.28233e-07  4.18270e-01  2.95000e-02
 3.86000e+03  4.47037e-04  1.73504e-05  2.27614e-07  4.17818e-01  2.95000e-02
 3.86100e+03  4.47342e-04  1.72740e-05  2.25936e-07  4.17366e-01  2.95000e-02
 3.86200e+03  4.46218e-04  1.71408e-05  2.23993e-07  4.16915e-01  2.95000e-02
 3.86300e+03  4.45744e-04  1.70082e-05  2.22078e-07  4.16464e-01  2.95000e-02
 3.86400e+03  4.48226e-04  1.70233e-05  2.21916e-07  4.16015e-01  2.95000e-02
 3.86500e+03  4.51640e-04  1.71618e-05  2.23385e-07  4.15565e-01  2.95000e-02
 3.86600e+03  4.55599e-04  1.73551e-05  2.26052e-07  4.15117e-01  2.95000e-02
 3.86700e+03  4.58670e-04  1.74611e-05  2.27746e-07  4.14669e-01  2.95000e-02
 3.86800e+03  4.61422e-04  1.74972e-05  2.28671e-07  4.14222e-01  2.95000e-02
 3.86900e+03  4.64823e-04  1.74180e-05  2.27434e-07  4.13775e-01  2.95000e-02
 3.87000e+03  4.64588e-04  1.72884e-05  2.25976e-07  4.13329e-01  2.95000e-02
 3.87100e+03  4.64546e-04  1.72510e-05  2.25591e-07  4.12884e-01  2.95000e-02
 3.87200e+03  4.63059e-04  1.72351e-05  2.25406e-07  4.12439e-01  2.95000e-02
 3.87300e+03  4.60792e-04  1.72467e-05  2.25549e-07  4.11994e-01  2.95000e-02
 3.87400e+03  4.60733e-04  1.72232e-05  2.25098e-07  4.11551e-01  2.95000e-02
 3.87500e+03  4.59545e-04  1.71786e-05  2.24851e-07  4.11108e-01  2.95000e-02
 3.87600e+03  4.61250e-04  1.71971e-05  2.25271e-07  4.10665e-01  2.95000e-02
 3.87700e+03  4.65046e-04  1.73310e-05  2.26966e-07  4.10223e-01  2.95000e-02
 3.87800e+03  4.67866e-04  1.74045e-05  2.27373e-07  4.09782e-01  2.95000e-02
 3.87900e+03  4.73831e-04  1.75030e-05  2.27399e-07  4.09341e-01  2.95000e-02
 3.88000e+03  4.75837e-04  1.75521e-05  2.27801e-07  4.08901e-01  2.95000e-02
 3.88100e+03  4.74562e-04  1.74383e-05  2.26398e-07  4.08461e-01  2.95000e-02
 3.88200e+03  4.75382e-04  1.76097e-05  2.29137e-07  4.08022e-01  2.95000e-02
 3.88300e+03  4.76813e-04  1.77247e-05  2.30077e-07  4.07584e-01  2.95000e-02
 3.88400e+03  4.81540e-04  1.78612e-05  2.30788e-07  4.07146e-01  2.95000e-02
 3.88500e+03  4.88141e-04  1.80230e-05  2.31375e-07  4.06709e-01  2.95000e-02
 3.88600e+03  4.92745e-04  1.80080e-05  2.29679e-07  4.06272e-01  2.95000e-02
 3.88700e+03  4.96763e-04  1.81607e-05  2.31353e-07  4.05836e-01  2.95000e-02
 3.88800e+03  4.98576e-04  1.82516e-05  2.32049e-07  4.05400e-01  2.95000e-02
 3.88900e+03  4.96721e-04  1.81670e-05  2.31653e-07  4.04966e-01  2.95000e-02
 3.89000e+03  4.92631e-04  1.80660e-05  2.31428e-07  4.04531e-01  2.95000e-02
 3.89100e+03  4.90052e-04  1.79126e-05  2.30210e-07  4.04098e-01  2.95000e-02
 3.89200e+03  4.91804e-04  1.79002e-05  2.29965e-07  4.03664e-01  2.95000e-02
 3.89300e+03  4.93946e-04  1.79780e-05  2.30446e-07  4.03231e-01  2.95000e-02
 3.89400e+03  4.96202e-04  1.80027e-05  2.30058e-07  4.02799e-01  2.95000e-02
 3.89500e+03  4.93904e-04  1.79615e-05  2.29855e-07  4.02368e-01  2.95000e-02
 3.89600e+03  4.90760e-04  1.78921e-05  2.29599e-07  4.01937e-01  2.95000e-02
 3.89700e+03  4.88940e-04  1.78321e-05  2.29466e-07  4.01506e-01  2.95000e-02
 3.89800e+03  4.88697e-04  1.78760e-05  2.30430e-07  4.01077e-01  2.95000e-02
 3.89900e+03  4.87999e-04  1.79922e-05  2.32395e-07  4.00647e-01  2.95000e-02
 3.90000e+03  4.87377e-04  1.81975e-05  2.35356e-07  4.00219e-01  2.95000e-02
 3.90100e+03  4.88241e-04  1.84849e-05  2.39385e-07  3.99791e-01  2.95000e-02
 3.90200e+03  4.89353e-04  1.85674e-05  2.40397e-07  3.99362e-01  2.95000e-02
 3.90300e+03  4.91962e-04  1.85853e-05  2.40440e-07  3.98934e-01  2.95000e-02
 3.90400e+03  4.94855e-04  1.84495e-05  2.37629e-07  3.98507e-01  2.95000e-02
 3.90500e+03  4.93959e-04  1.82093e-05  2.34008e-07  3.98080e-01  2.95000e-02
 3.90600e+03  4.93817e-04  1.81430e-05  2.32713e-07  3.97653e-01  2.95000e-02
 3.90700e+03  4.91511e-04  1.80022e-05  2.30677e-07  3.97228e-01  2.95000e-02
 3.90800e+03  4.91594e-04  1.80747e-05  2.31557e-07  3.96802e-01  2.95000e-02
 3.90900e+03  4.96064e-04  1.82041e-05  2.32345e-07  3.96378e-01  2.95000e-02
 3.91000e+03  4.98169e-04  1.82711e-05  2.32808e-07  3.95954e-01  2.95000e-02
 3.91100e+03  4.99392e-04  1.83287e-05  2.33387e-07  3.95530e-01  2.95000e-02
 3.91200e+03  4.96229e-04  1.83190e-05  2.33990e-07  3.95107e-01  2.95000e-02
 3.91300e+03  4.91345e-04  1.82786e-05  2.34723e-07  3.94685e-01  2.95000e-02
 3.91400e+03  4.90335e-04  1.83675e-05  2.36692e-07  3.94263e-01  2.95000e-02
 3.91500e+03  4.92141e-04  1.84570e-05  2.38274e-07  3.93842e-01  2.95000e-02
 3.91600e+03  4.98538e-04  1.85581e-05  2.38938e-07  3.93421e-01  2.95000e-02
 3.91700e+03  5.03449e-04  1.86037e-05  2.38855e-07  3.93001e-01  2.95000e-02
